stop_id,stop_name
756,නේරියකුලම
757,තන්තිරිමලේ හන්දිය
758,මුදලියාර්කුලම්
759,මුහත්තාන්කුලම්
760,චෙඩ්ඩිකුලම්
761,27 කි.මි. කණුව
762,කල්ලාරුපාලම
763,32 කි.මි. කණුව
764,ආඬ්යාපුලියන්කුලම්
765,ඌතඩි
766,පෙරියකාඩ්ඩු
767,41 කි.මි. කණුව
768,පරයනාරන්කුලම්
769,කුංචිකුලම් හන්දිය
770,මඩුපාර
771,49 කිමි. කණුව
772,කඩ්ඩෙයි අඩම්පෙ
773,පන්නවඩ්ඩුවාන්
774,ඉසමාලෙයි තාලු
775,ගල්කඩන්දකුලම්
776,මුරුන්කන්
777,සෙම්මන්තීවු
778,අගතිකාලි හන්දිය
779,උයින්තරාසන්කුලම්
780,පරප්පන්කන්ඩල්
781,උයිලන් කුලම්
782,නොච්චි කුලම්
783,සේරුනාවල් කුලම්
784,තිරුකේතීශ්වරන් හන්දිය
785,මුල්ලපල්ලාවි
786,වාන්කාලෙයි හන්දිය
787,තල්අඩි හන්දිය
788,83 කි.මි. කණුව
789,මන්නාරම
790,පෙරියකාමම්
791,89 කි.මි. කණුව
792,තාරපුරම් හන්දිය
793,එරික්කුලම්පිටිය හන්දිය
794,කෝනාර්පන්නෙයි (පුදුකුඩි ඉරිප්පු)
795,ඔලයිතොඩුවායි හන්දිය
796,පෙරියකරයිසල්
797,සිරුතෝප්පු
798,පේසාලෙයි
799,තුල්ලුකුඩි ඉරිප්පු
800,නඩුකුඩා හන්දිය
801,කීලියංකුඩි ඉරිප්පු
802,පරිදිපන්නෙයි
803,කඩ්ඩුකාරන්කුඩි ඉරිප්පු
804,තලෙයිමන්නාරම විලේජ් හන්දිය
805,තලෙයිමන්නාරම පියර්
806,කැබිතිගොල්ලෑව හන්දිය
807,ඉහලතම්මැන්නාව හන්දිය
808,3 කි.මි. කණුව
809,මහදිවුල්වැව
810,ඇටවීර ගොල්ලෑව
811,කුඹුක්ගොල්ලෑව
812,ඇතාකඩ
813,14 කණුව
814,ඉරල්ලුගම හන්දිය
